t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,p_network_abs_pu,q_network_abs_pu,delta_p_load_pu,delta_q_load_pu,asset_type
9.2,1.4306081415643266,-0.04727662646481012,1.4306081415643266,-0.04727662646481012,1.5418454600077036,-0.16762633951369144,0.0,0.0,SG-slack
9.21,1.4306062615349426,-0.04727713879203699,1.4306062615349426,-0.04727713879203699,1.5418435799783197,-0.1676268518409183,0.0,0.0,SG-slack
9.22,1.4306045635099265,-0.04727765898778408,1.4306045635099265,-0.04727765898778408,1.5418418819533035,-0.1676273720366654,0.0,0.0,SG-slack
9.23,1.430603049714614,-0.047278186625157925,1.430603049714614,-0.047278186625157925,1.541840368157991,-0.16762789967403924,0.0,0.0,SG-slack
9.24,1.430601721926786,-0.04727872127902677,1.430601721926786,-0.04727872127902677,1.541839040370163,-0.16762843432790808,0.0,0.0,SG-slack
9.25,1.4306005814797045,-0.04727926252672876,1.4306005814797045,-0.04727926252672876,1.5418378999230815,-0.16762897557561007,0.0,0.0,SG-slack
9.26,1.4305996292660235,-0.047279809948874124,1.4305996292660235,-0.047279809948874124,1.5418369477094005,-0.16762952299775544,0.0,0.0,SG-slack
9.27,1.430598865742805,-0.047280363130011105,1.430598865742805,-0.047280363130011105,1.541836184186182,-0.16763007617889242,0.0,0.0,SG-slack
9.28,1.4305982909374475,-0.04728092165940101,1.4305982909374475,-0.04728092165940101,1.5418356093808245,-0.16763063470828232,0.0,0.0,SG-slack
9.29,1.4305979044546249,-0.04728148513164995,1.4305979044546249,-0.04728148513164995,1.541835222898002,-0.16763119818053127,0.0,0.0,SG-slack
9.3,1.4305977054840695,-0.047282053147403025,1.4305977054840695,-0.047282053147403025,1.5418350239274465,-0.16763176619628434,0.0,0.0,SG-slack
9.31,1.4305976928093211,-0.04728262531395233,1.4305976928093211,-0.04728262531395233,1.5418350112526982,-0.16763233836283364,0.0,0.0,SG-slack
9.32,1.4305978648172215,-0.0472832012459074,1.4305978648172215,-0.0472832012459074,1.5418351832605985,-0.16763291429478872,0.0,0.0,SG-slack
9.33,1.430598219508289,-0.047283780565701206,1.430598219508289,-0.047283780565701206,1.541835537951666,-0.16763349361458252,0.0,0.0,SG-slack
9.34,1.430598754507841,-0.04728436290422955,1.430598754507841,-0.04728436290422955,1.541836072951218,-0.16763407595311086,0.0,0.0,SG-slack
9.35,1.4305994670777942,-0.047284947901322455,1.4305994670777942,-0.047284947901322455,1.5418367855211712,-0.16763466095020377,0.0,0.0,SG-slack
9.36,1.430600354129154,-0.04728553520627499,1.430600354129154,-0.04728553520627499,1.5418376725725311,-0.1676352482551563,0.0,0.0,SG-slack
9.37,1.4306014122352204,-0.04728612447832983,1.4306014122352204,-0.04728612447832983,1.5418387306785974,-0.16763583752721115,0.0,0.0,SG-slack
9.38,1.4306026376453254,-0.04728671538708862,1.4306026376453254,-0.04728671538708862,1.5418399560887024,-0.16763642843596993,0.0,0.0,SG-slack
9.39,1.4306040262991078,-0.047287307612953355,1.4306040262991078,-0.047287307612953355,1.5418413447424848,-0.16763702066183467,0.0,0.0,SG-slack
9.4,1.4306055738412862,-0.04728790084746376,1.4306055738412862,-0.04728790084746376,1.5418428922846632,-0.16763761389634507,0.0,0.0,SG-slack
9.41,1.430607275637005,-0.04728849479371519,1.430607275637005,-0.04728849479371519,1.541844594080382,-0.1676382078425965,0.0,0.0,SG-slack
9.42,1.4306091267874748,-0.0472890891666122,1.4306091267874748,-0.0472890891666122,1.5418464452308518,-0.16763880221549352,0.0,0.0,SG-slack
9.43,1.4306111221460442,-0.047289683693184675,1.4306111221460442,-0.047289683693184675,1.5418484405894213,-0.167639396742066,0.0,0.0,SG-slack
9.44,1.4306132563345555,-0.04729027811282466,1.4306132563345555,-0.04729027811282466,1.5418505747779325,-0.16763999116170597,0.0,0.0,SG-slack
9.45,1.4306155237600153,-0.04729087217748712,1.4306155237600153,-0.04729087217748712,1.5418528422033924,-0.16764058522636843,0.0,0.0,SG-slack
9.46,1.430617918631477,-0.04729146565194553,1.430617918631477,-0.04729146565194553,1.541855237074854,-0.16764117870082684,0.0,0.0,SG-slack
9.47,1.430620434977152,-0.047292058313870206,1.430620434977152,-0.047292058313870206,1.541857753420529,-0.16764177136275152,0.0,0.0,SG-slack
9.48,1.4306230666616364,-0.047292649953982746,1.4306230666616364,-0.047292649953982746,1.5418603851050134,-0.16764236300286406,0.0,0.0,SG-slack
9.49,1.4306258074031633,-0.04729324037614244,1.4306258074031633,-0.04729324037614244,1.5418631258465403,-0.16764295342502375,0.0,0.0,SG-slack
9.5,1.430628650791054,-0.047293829397396236,1.430628650791054,-0.047293829397396236,1.541865969234431,-0.16764354244627755,0.0,0.0,SG-slack
9.51,1.4306315903030713,-0.04729441684804561,1.4306315903030713,-0.04729441684804561,1.5418689087464483,-0.16764412989692692,0.0,0.0,SG-slack
9.52,1.430634619322798,-0.0472950025715852,1.430634619322798,-0.0472950025715852,1.541871937766175,-0.1676447156204665,0.0,0.0,SG-slack
9.53,1.4306377311569145,-0.04729558642468612,1.4306377311569145,-0.04729558642468612,1.5418750496002915,-0.16764529947356743,0.0,0.0,SG-slack
9.54,1.4306409190523688,-0.047296168277164735,1.4306409190523688,-0.047296168277164735,1.5418782374957458,-0.16764588132604605,0.0,0.0,SG-slack
9.55,1.430644176213423,-0.047296748011865924,1.430644176213423,-0.047296748011865924,1.5418814946568,-0.16764646106074724,0.0,0.0,SG-slack
9.56,1.4306474958184587,-0.04729732552453411,1.4306474958184587,-0.04729732552453411,1.5418848142618358,-0.16764703857341542,0.0,0.0,SG-slack
9.57,1.4306508710365708,-0.047297900723695385,1.4306508710365708,-0.047297900723695385,1.5418881894799479,-0.1676476137725767,0.0,0.0,SG-slack
9.58,1.4306542950439192,-0.04729847353044603,1.4306542950439192,-0.04729847353044603,1.5418916134872962,-0.16764818657932734,0.0,0.0,SG-slack
9.59,1.4306577610397304,-0.047299043878255315,1.4306577610397304,-0.047299043878255315,1.5418950794831074,-0.16764875692713663,0.0,0.0,SG-slack
9.6,1.4306612622620047,-0.047299611712781575,1.4306612622620047,-0.047299611712781575,1.5418985807053818,-0.1676493247616629,0.0,0.0,SG-slack
9.61,1.4306647920028386,-0.04730017699157826,1.4306647920028386,-0.04730017699157826,1.5419021104462156,-0.16764989004045958,0.0,0.0,SG-slack
9.62,1.4306683436233654,-0.04730073968386331,1.4306683436233654,-0.04730073968386331,1.5419056620667424,-0.16765045273274462,0.0,0.0,SG-slack
9.63,1.430671910568235,-0.047301299770181826,1.430671910568235,-0.047301299770181826,1.541909229011612,-0.16765101281906314,0.0,0.0,SG-slack
9.64,1.4306754863796927,-0.047301857242114664,1.4306754863796927,-0.047301857242114664,1.5419128048230697,-0.16765157029099598,0.0,0.0,SG-slack
9.65,1.430679064711138,-0.04730241210195468,1.430679064711138,-0.04730241210195468,1.541916383154515,-0.167652125150836,0.0,0.0,SG-slack
9.66,1.4306826393401324,-0.04730296436234041,1.4306826393401324,-0.04730296436234041,1.5419199577835094,-0.16765267741122172,0.0,0.0,SG-slack
9.67,1.4306862041809634,-0.0473035140458794,1.4306862041809634,-0.0473035140458794,1.5419235226243404,-0.16765322709476072,0.0,0.0,SG-slack
9.68,1.4306897532966345,-0.047304061184777535,1.4306897532966345,-0.047304061184777535,1.5419270717400115,-0.16765377423365885,0.0,0.0,SG-slack
9.69,1.4306932809102801,-0.04730460582045545,1.4306932809102801,-0.04730460582045545,1.5419305993536572,-0.16765431886933677,0.0,0.0,SG-slack
9.7,1.4306967814159492,-0.04730514800308952,1.4306967814159492,-0.04730514800308952,1.5419340998593263,-0.16765486105197083,0.0,0.0,SG-slack
9.71,1.4307002493888468,-0.047305687791216855,1.4307002493888468,-0.047305687791216855,1.5419375678322238,-0.16765540084009817,0.0,0.0,SG-slack
9.72,1.4307036795949342,-0.04730622525130909,1.4307036795949342,-0.04730622525130909,1.5419409980383112,-0.1676559383001904,0.0,0.0,SG-slack
9.73,1.4307070669998878,-0.04730676045729634,1.4307070669998878,-0.04730676045729634,1.5419443854432648,-0.16765647350617766,0.0,0.0,SG-slack
9.74,1.4307104067774412,-0.04730729349012647,1.4307104067774412,-0.04730729349012647,1.5419477252208182,-0.16765700653900778,0.0,0.0,SG-slack
9.75,1.4307136943170475,-0.047307824437279294,1.4307136943170475,-0.047307824437279294,1.5419510127604246,-0.1676575374861606,0.0,0.0,SG-slack
9.76,1.4307169252309102,-0.047308353392375935,1.4307169252309102,-0.047308353392375935,1.5419542436742872,-0.16765806644125725,0.0,0.0,SG-slack
9.77,1.430720095360335,-0.047308880454583646,1.430720095360335,-0.047308880454583646,1.541957413803712,-0.16765859350346496,0.0,0.0,SG-slack
9.78,1.430723200781426,-0.04730940572826142,1.430723200781426,-0.04730940572826142,1.541960519224803,-0.16765911877714273,0.0,0.0,SG-slack
9.79,1.4307262378100716,-0.047309929322351396,1.4307262378100716,-0.047309929322351396,1.5419635562534486,-0.1676596423712327,0.0,0.0,SG-slack
9.8,1.4307292030063716,-0.04731045135005349,1.4307292030063716,-0.04731045135005349,1.5419665214497487,-0.1676601643989348,0.0,0.0,SG-slack
9.81,1.4307320931782856,-0.04731097192817904,1.4307320931782856,-0.04731097192817904,1.5419694116216627,-0.16766068497706035,0.0,0.0,SG-slack
9.82,1.430734905384626,-0.04731149117680847,1.430734905384626,-0.04731149117680847,1.5419722238280031,-0.16766120422568978,0.0,0.0,SG-slack
9.83,1.430737636937456,-0.04731200921871637,1.430737636937456,-0.04731200921871637,1.541974955380833,-0.16766172226759768,0.0,0.0,SG-slack
9.84,1.4307402854037834,-0.047312526178977965,1.4307402854037834,-0.047312526178977965,1.5419776038471604,-0.16766223922785928,0.0,0.0,SG-slack
9.85,1.430742848606608,-0.04731304218443039,1.430742848606608,-0.04731304218443039,1.541980167049985,-0.1676627552333117,0.0,0.0,SG-slack
9.86,1.430745324625356,-0.04731355736323409,1.430745324625356,-0.04731355736323409,1.5419826430687331,-0.1676632704121154,0.0,0.0,SG-slack
9.87,1.4307477117956842,-0.04731407184443126,1.4307477117956842,-0.04731407184443126,1.5419850302390612,-0.16766378489331257,0.0,0.0,SG-slack
9.88,1.4307500087086085,-0.04731458575747996,1.4307500087086085,-0.04731458575747996,1.5419873271519855,-0.16766429880636127,0.0,0.0,SG-slack
9.89,1.4307522142090912,-0.04731509923180682,1.4307522142090912,-0.04731509923180682,1.5419895326524682,-0.16766481228068814,0.0,0.0,SG-slack
9.9,1.4307543273940735,-0.047315612396406664,1.4307543273940735,-0.047315612396406664,1.5419916458374505,-0.16766532544528798,0.0,0.0,SG-slack
9.91,1.430756347609814,-0.04731612537935351,1.430756347609814,-0.04731612537935351,1.541993666053191,-0.16766583842823482,0.0,0.0,SG-slack
9.92,1.4307582744487668,-0.04731663830747612,1.4307582744487668,-0.04731663830747612,1.5419955928921438,-0.16766635135635743,0.0,0.0,SG-slack
9.93,1.4307601077458971,-0.04731715130588868,1.4307601077458971,-0.04731715130588868,1.5419974261892742,-0.16766686435477,0.0,0.0,SG-slack
9.94,1.4307618475744335,-0.047317664497652984,1.4307618475744335,-0.047317664497652984,1.5419991660178105,-0.1676673775465343,0.0,0.0,SG-slack
9.95,1.4307634942411953,-0.0473181780033535,1.4307634942411953,-0.0473181780033535,1.5420008126845723,-0.1676678910522348,0.0,0.0,SG-slack
9.96,1.4307650482813654,-0.04731869194081398,1.4307650482813654,-0.04731869194081398,1.5420023667247424,-0.1676684049896953,0.0,0.0,SG-slack
9.97,1.4307665104528662,-0.047319206424670274,1.4307665104528662,-0.047319206424670274,1.5420038288962432,-0.1676689194735516,0.0,0.0,SG-slack
9.98,1.4307678817302187,-0.04731972156609629,1.4307678817302187,-0.04731972156609629,1.5420052001735958,-0.1676694346149776,0.0,0.0,SG-slack
9.99,1.4307691632980555,-0.047320237472469634,1.4307691632980555,-0.047320237472469634,1.5420064817414325,-0.16766995052135095,0.0,0.0,SG-slack
10.0,1.430770356548293,-0.0473207542470413,1.430770356548293,-0.0473207542470413,1.54200767499167,-0.1676704672959226,0.0,0.0,SG-slack
